GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC01_VC48,HC01_VC92,HC03_VC92,HC01_VC93,HC03_VC93
Id,Id2,Geography,Estimate; SEX AND AGE - Total population,Estimate; RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population,Percent; HISPANIC OR LATINO AND RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race),Percent; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race)
8600000US43230,43230,ZCTA5 43230,56331,56331,56331,56331,1608,2.9
8600000US43231,43231,ZCTA5 43231,21166,21166,21166,21166,1572,7.4
8600000US43232,43232,ZCTA5 43232,44205,44205,44205,44205,1860,4.2
8600000US43235,43235,ZCTA5 43235,42005,42005,42005,42005,3059,7.3
8600000US43240,43240,ZCTA5 43240,4305,4305,4305,4305,285,6.6
8600000US43302,43302,ZCTA5 43302,54091,54091,54091,54091,1293,2.4
8600000US43310,43310,ZCTA5 43310,3067,3067,3067,3067,22,0.7
8600000US43311,43311,ZCTA5 43311,18767,18767,18767,18767,341,1.8
8600000US43314,43314,ZCTA5 43314,3042,3042,3042,3042,6,0.2
8600000US43315,43315,ZCTA5 43315,6715,6715,6715,6715,17,0.3
8600000US43316,43316,ZCTA5 43316,6043,6043,6043,6043,82,1.4
8600000US43317,43317,ZCTA5 43317,122,122,122,122,0,0
8600000US43318,43318,ZCTA5 43318,4362,4362,4362,4362,0,0
8600000US43319,43319,ZCTA5 43319,821,821,821,821,0,0
8600000US43320,43320,ZCTA5 43320,1921,1921,1921,1921,37,1.9
8600000US43321,43321,ZCTA5 43321,246,246,246,246,24,9.8
8600000US43322,43322,ZCTA5 43322,344,344,344,344,9,2.6
8600000US43323,43323,ZCTA5 43323,688,688,688,688,22,3.2
8600000US43324,43324,ZCTA5 43324,2934,2934,2934,2934,82,2.8
8600000US43326,43326,ZCTA5 43326,13687,13687,13687,13687,171,1.2
8600000US43330,43330,ZCTA5 43330,139,139,139,139,2,1.4
8600000US43331,43331,ZCTA5 43331,4464,4464,4464,4464,100,2.2
8600000US43332,43332,ZCTA5 43332,1690,1690,1690,1690,92,5.4
8600000US43333,43333,ZCTA5 43333,515,515,515,515,0,0
8600000US43334,43334,ZCTA5 43334,6617,6617,6617,6617,179,2.7
8600000US43336,43336,ZCTA5 43336,0,0,0,0,0,-
8600000US43337,43337,ZCTA5 43337,988,988,988,988,0,0
8600000US43338,43338,ZCTA5 43338,10185,10185,10185,10185,71,0.7
8600000US43340,43340,ZCTA5 43340,1957,1957,1957,1957,11,0.6
8600000US43341,43341,ZCTA5 43341,1253,1253,1253,1253,0,0
8600000US43342,43342,ZCTA5 43342,3019,3019,3019,3019,26,0.9
8600000US43343,43343,ZCTA5 43343,1436,1436,1436,1436,0,0
8600000US43344,43344,ZCTA5 43344,5755,5755,5755,5755,62,1.1
8600000US43345,43345,ZCTA5 43345,729,729,729,729,0,0
8600000US43347,43347,ZCTA5 43347,1499,1499,1499,1499,6,0.4
8600000US43348,43348,ZCTA5 43348,1685,1685,1685,1685,0,0
8600000US43351,43351,ZCTA5 43351,10254,10254,10254,10254,325,3.2
8600000US43356,43356,ZCTA5 43356,1245,1245,1245,1245,147,11.8
8600000US43357,43357,ZCTA5 43357,4033,4033,4033,4033,59,1.5
8600000US43358,43358,ZCTA5 43358,2366,2366,2366,2366,46,1.9
8600000US43359,43359,ZCTA5 43359,794,794,794,794,12,1.5
8600000US43360,43360,ZCTA5 43360,1761,1761,1761,1761,50,2.8
8600000US43402,43402,ZCTA5 43402,32240,32240,32240,32240,1742,5.4
8600000US43403,43403,ZCTA5 43403,5514,5514,5514,5514,352,6.4
8600000US43406,43406,ZCTA5 43406,1917,1917,1917,1917,186,9.7
8600000US43407,43407,ZCTA5 43407,741,741,741,741,131,17.7
8600000US43408,43408,ZCTA5 43408,318,318,318,318,5,1.6
8600000US43410,43410,ZCTA5 43410,10310,10310,10310,10310,457,4.4
8600000US43412,43412,ZCTA5 43412,4556,4556,4556,4556,225,4.9
8600000US43413,43413,ZCTA5 43413,1574,1574,1574,1574,52,3.3
8600000US43416,43416,ZCTA5 43416,2992,2992,2992,2992,244,8.2
8600000US43420,43420,ZCTA5 43420,30294,30294,30294,30294,3912,12.9
8600000US43430,43430,ZCTA5 43430,4625,4625,4625,4625,362,7.8
8600000US43431,43431,ZCTA5 43431,4482,4482,4482,4482,518,11.6
8600000US43432,43432,ZCTA5 43432,1313,1313,1313,1313,45,3.4
8600000US43433,43433,ZCTA5 43433,35,35,35,35,0,0
8600000US43434,43434,ZCTA5 43434,55,55,55,55,0,0
8600000US43435,43435,ZCTA5 43435,1378,1378,1378,1378,30,2.2
8600000US43437,43437,ZCTA5 43437,560,560,560,560,36,6.4
8600000US43438,43438,ZCTA5 43438,199,199,199,199,1,0.5
8600000US43439,43439,ZCTA5 43439,27,27,27,27,0,0
8600000US43440,43440,ZCTA5 43440,4861,4861,4861,4861,24,0.5
8600000US43442,43442,ZCTA5 43442,1322,1322,1322,1322,163,12.3
8600000US43443,43443,ZCTA5 43443,1961,1961,1961,1961,58,3
8600000US43445,43445,ZCTA5 43445,1102,1102,1102,1102,113,10.3
8600000US43446,43446,ZCTA5 43446,82,82,82,82,0,0
8600000US43447,43447,ZCTA5 43447,3325,3325,3325,3325,123,3.7
8600000US43449,43449,ZCTA5 43449,8328,8328,8328,8328,369,4.4
8600000US43450,43450,ZCTA5 43450,3506,3506,3506,3506,80,2.3
8600000US43451,43451,ZCTA5 43451,1147,1147,1147,1147,107,9.3
8600000US43452,43452,ZCTA5 43452,13600,13600,13600,13600,901,6.6
8600000US43456,43456,ZCTA5 43456,428,428,428,428,3,0.7
8600000US43457,43457,ZCTA5 43457,1420,1420,1420,1420,113,8
8600000US43458,43458,ZCTA5 43458,469,469,469,469,12,2.6
8600000US43460,43460,ZCTA5 43460,6484,6484,6484,6484,249,3.8
8600000US43462,43462,ZCTA5 43462,1284,1284,1284,1284,100,7.8
8600000US43463,43463,ZCTA5 43463,57,57,57,57,0,0
8600000US43464,43464,ZCTA5 43464,1177,1177,1177,1177,0,0
8600000US43465,43465,ZCTA5 43465,5348,5348,5348,5348,216,4
8600000US43466,43466,ZCTA5 43466,1951,1951,1951,1951,48,2.5
8600000US43467,43467,ZCTA5 43467,104,104,104,104,0,0
8600000US43468,43468,ZCTA5 43468,375,375,375,375,29,7.7
8600000US43469,43469,ZCTA5 43469,2989,2989,2989,2989,192,6.4
8600000US43501,43501,ZCTA5 43501,788,788,788,788,10,1.3
8600000US43502,43502,ZCTA5 43502,6638,6638,6638,6638,890,13.4
8600000US43504,43504,ZCTA5 43504,1257,1257,1257,1257,17,1.4
8600000US43505,43505,ZCTA5 43505,56,56,56,56,0,0
8600000US43506,43506,ZCTA5 43506,14275,14275,14275,14275,508,3.6
8600000US43511,43511,ZCTA5 43511,920,920,920,920,129,14
8600000US43512,43512,ZCTA5 43512,27691,27691,27691,27691,3137,11.3
8600000US43515,43515,ZCTA5 43515,8844,8844,8844,8844,244,2.8
8600000US43516,43516,ZCTA5 43516,2660,2660,2660,2660,218,8.2
8600000US43517,43517,ZCTA5 43517,4113,4113,4113,4113,194,4.7
8600000US43518,43518,ZCTA5 43518,2485,2485,2485,2485,30,1.2
8600000US43519,43519,ZCTA5 43519,308,308,308,308,0,0
8600000US43521,43521,ZCTA5 43521,2884,2884,2884,2884,196,6.8
8600000US43522,43522,ZCTA5 43522,3016,3016,3016,3016,138,4.6
8600000US43523,43523,ZCTA5 43523,0,0,0,0,0,-
8600000US43524,43524,ZCTA5 43524,1299,1299,1299,1299,109,8.4
8600000US43525,43525,ZCTA5 43525,1322,1322,1322,1322,53,4
8600000US43526,43526,ZCTA5 43526,5732,5732,5732,5732,347,6.1
8600000US43527,43527,ZCTA5 43527,1946,1946,1946,1946,220,11.3
8600000US43528,43528,ZCTA5 43528,16248,16248,16248,16248,802,4.9
8600000US43529,43529,ZCTA5 43529,361,361,361,361,72,19.9
8600000US43531,43531,ZCTA5 43531,287,287,287,287,0,0
8600000US43532,43532,ZCTA5 43532,4151,4151,4151,4151,188,4.5
8600000US43533,43533,ZCTA5 43533,1534,1534,1534,1534,18,1.2
8600000US43534,43534,ZCTA5 43534,1823,1823,1823,1823,68,3.7
8600000US43535,43535,ZCTA5 43535,804,804,804,804,78,9.7
8600000US43536,43536,ZCTA5 43536,384,384,384,384,0,0
8600000US43537,43537,ZCTA5 43537,26947,26947,26947,26947,939,3.5
8600000US43540,43540,ZCTA5 43540,1336,1336,1336,1336,66,4.9
8600000US43541,43541,ZCTA5 43541,186,186,186,186,75,40.3
8600000US43542,43542,ZCTA5 43542,3655,3655,3655,3655,54,1.5
8600000US43543,43543,ZCTA5 43543,7977,7977,7977,7977,206,2.6
8600000US43545,43545,ZCTA5 43545,14208,14208,14208,14208,1114,7.8
8600000US43547,43547,ZCTA5 43547,285,285,285,285,0,0
8600000US43548,43548,ZCTA5 43548,603,603,603,603,11,1.8
8600000US43549,43549,ZCTA5 43549,1372,1372,1372,1372,45,3.3
8600000US43551,43551,ZCTA5 43551,38467,38467,38467,38467,1324,3.4
8600000US43553,43553,ZCTA5 43553,128,128,128,128,14,10.9
8600000US43554,43554,ZCTA5 43554,2473,2473,2473,2473,50,2
8600000US43555,43555,ZCTA5 43555,247,247,247,247,34,13.8
8600000US43556,43556,ZCTA5 43556,1725,1725,1725,1725,154,8.9
8600000US43557,43557,ZCTA5 43557,3272,3272,3272,3272,393,12
8600000US43558,43558,ZCTA5 43558,12506,12506,12506,12506,644,5.1
8600000US43560,43560,ZCTA5 43560,31982,31982,31982,31982,1198,3.7
8600000US43565,43565,ZCTA5 43565,457,457,457,457,40,8.8
8600000US43566,43566,ZCTA5 43566,7753,7753,7753,7753,158,2
8600000US43567,43567,ZCTA5 43567,13060,13060,13060,13060,1826,14
8600000US43569,43569,ZCTA5 43569,3052,3052,3052,3052,492,16.1
8600000US43570,43570,ZCTA5 43570,3054,3054,3054,3054,206,6.7
8600000US43571,43571,ZCTA5 43571,7603,7603,7603,7603,43,0.6
8600000US43604,43604,ZCTA5 43604,9160,9160,9160,9160,887,9.7
8600000US43605,43605,ZCTA5 43605,26564,26564,26564,26564,4734,17.8
8600000US43606,43606,ZCTA5 43606,25449,25449,25449,25449,874,3.4
8600000US43607,43607,ZCTA5 43607,21560,21560,21560,21560,1167,5.4
8600000US43608,43608,ZCTA5 43608,14853,14853,14853,14853,1156,7.8
8600000US43609,43609,ZCTA5 43609,21876,21876,21876,21876,3771,17.2
8600000US43610,43610,ZCTA5 43610,4453,4453,4453,4453,52,1.2
8600000US43611,43611,ZCTA5 43611,18852,18852,18852,18852,1873,9.9
8600000US43612,43612,ZCTA5 43612,28964,28964,28964,28964,2999,10.4
8600000US43613,43613,ZCTA5 43613,32423,32423,32423,32423,2590,8
8600000US43614,43614,ZCTA5 43614,31334,31334,31334,31334,1727,5.5
8600000US43615,43615,ZCTA5 43615,40501,40501,40501,40501,1411,3.5
8600000US43616,43616,ZCTA5 43616,20537,20537,20537,20537,1324,6.4
8600000US43617,43617,ZCTA5 43617,6943,6943,6943,6943,164,2.4
8600000US43619,43619,ZCTA5 43619,7493,7493,7493,7493,618,8.2
8600000US43620,43620,ZCTA5 43620,5936,5936,5936,5936,236,4
8600000US43623,43623,ZCTA5 43623,19876,19876,19876,19876,856,4.3
8600000US43701,43701,ZCTA5 43701,55411,55411,55411,55411,605,1.1
8600000US43711,43711,ZCTA5 43711,109,109,109,109,0,0
8600000US43713,43713,ZCTA5 43713,7103,7103,7103,7103,29,0.4
8600000US43716,43716,ZCTA5 43716,1978,1978,1978,1978,3,0.2
8600000US43717,43717,ZCTA5 43717,171,171,171,171,2,1.2
8600000US43718,43718,ZCTA5 43718,3310,3310,3310,3310,0,0
8600000US43719,43719,ZCTA5 43719,2566,2566,2566,2566,3,0.1
8600000US43720,43720,ZCTA5 43720,1418,1418,1418,1418,0,0
8600000US43721,43721,ZCTA5 43721,0,0,0,0,0,-
8600000US43722,43722,ZCTA5 43722,189,189,189,189,0,0
8600000US43723,43723,ZCTA5 43723,5160,5160,5160,5160,80,1.6
8600000US43724,43724,ZCTA5 43724,9315,9315,9315,9315,111,1.2
8600000US43725,43725,ZCTA5 43725,20002,20002,20002,20002,285,1.4
8600000US43727,43727,ZCTA5 43727,963,963,963,963,20,2.1
8600000US43728,43728,ZCTA5 43728,1454,1454,1454,1454,4,0.3
8600000US43730,43730,ZCTA5 43730,2311,2311,2311,2311,2,0.1
8600000US43731,43731,ZCTA5 43731,5155,5155,5155,5155,53,1
8600000US43732,43732,ZCTA5 43732,1405,1405,1405,1405,2,0.1
8600000US43733,43733,ZCTA5 43733,0,0,0,0,0,-
8600000US43734,43734,ZCTA5 43734,1878,1878,1878,1878,0,0
8600000US43735,43735,ZCTA5 43735,475,475,475,475,0,0
8600000US43736,43736,ZCTA5 43736,67,67,67,67,0,0
8600000US43738,43738,ZCTA5 43738,88,88,88,88,0,0
8600000US43739,43739,ZCTA5 43739,2356,2356,2356,2356,48,2
8600000US43740,43740,ZCTA5 43740,307,307,307,307,0,0
8600000US43746,43746,ZCTA5 43746,1240,1240,1240,1240,0,0
8600000US43747,43747,ZCTA5 43747,1065,1065,1065,1065,0,0
8600000US43748,43748,ZCTA5 43748,2669,2669,2669,2669,86,3.2
8600000US43749,43749,ZCTA5 43749,2540,2540,2540,2540,0,0
8600000US43750,43750,ZCTA5 43750,140,140,140,140,0,0
8600000US43754,43754,ZCTA5 43754,1697,1697,1697,1697,13,0.8
8600000US43755,43755,ZCTA5 43755,1971,1971,1971,1971,43,2.2
8600000US43756,43756,ZCTA5 43756,5073,5073,5073,5073,0,0
8600000US43758,43758,ZCTA5 43758,2887,2887,2887,2887,44,1.5
8600000US43759,43759,ZCTA5 43759,37,37,37,37,1,2.7
8600000US43760,43760,ZCTA5 43760,2363,2363,2363,2363,13,0.6
8600000US43761,43761,ZCTA5 43761,44,44,44,44,0,0
8600000US43762,43762,ZCTA5 43762,5915,5915,5915,5915,88,1.5
8600000US43764,43764,ZCTA5 43764,8789,8789,8789,8789,0,0
8600000US43766,43766,ZCTA5 43766,1588,1588,1588,1588,46,2.9
8600000US43767,43767,ZCTA5 43767,1101,1101,1101,1101,45,4.1
8600000US43768,43768,ZCTA5 43768,334,334,334,334,0,0
8600000US43771,43771,ZCTA5 43771,1621,1621,1621,1621,28,1.7
8600000US43772,43772,ZCTA5 43772,1651,1651,1651,1651,0,0
8600000US43773,43773,ZCTA5 43773,3531,3531,3531,3531,2,0.1
8600000US43777,43777,ZCTA5 43777,4854,4854,4854,4854,8,0.2
8600000US43778,43778,ZCTA5 43778,1187,1187,1187,1187,0,0
8600000US43779,43779,ZCTA5 43779,953,953,953,953,0,0
8600000US43780,43780,ZCTA5 43780,1773,1773,1773,1773,31,1.7
8600000US43782,43782,ZCTA5 43782,800,800,800,800,7,0.9
8600000US43783,43783,ZCTA5 43783,4767,4767,4767,4767,0,0
8600000US43786,43786,ZCTA5 43786,36,36,36,36,0,0
8600000US43787,43787,ZCTA5 43787,2836,2836,2836,2836,7,0.2
8600000US43788,43788,ZCTA5 43788,816,816,816,816,0,0
8600000US43793,43793,ZCTA5 43793,4818,4818,4818,4818,52,1.1
8600000US43802,43802,ZCTA5 43802,1229,1229,1229,1229,0,0
8600000US43804,43804,ZCTA5 43804,3748,3748,3748,3748,33,0.9
8600000US43805,43805,ZCTA5 43805,93,93,93,93,0,0
8600000US43811,43811,ZCTA5 43811,826,826,826,826,1,0.1
8600000US43812,43812,ZCTA5 43812,18582,18582,18582,18582,247,1.3
8600000US43821,43821,ZCTA5 43821,4142,4142,4142,4142,5,0.1
8600000US43822,43822,ZCTA5 43822,4301,4301,4301,4301,74,1.7
8600000US43824,43824,ZCTA5 43824,4278,4278,4278,4278,0,0
8600000US43830,43830,ZCTA5 43830,5869,5869,5869,5869,58,1
8600000US43832,43832,ZCTA5 43832,7564,7564,7564,7564,120,1.6
8600000US43836,43836,ZCTA5 43836,112,112,112,112,1,0.9
8600000US43837,43837,ZCTA5 43837,1915,1915,1915,1915,0,0
8600000US43840,43840,ZCTA5 43840,1251,1251,1251,1251,3,0.2
8600000US43842,43842,ZCTA5 43842,261,261,261,261,0,0
8600000US43843,43843,ZCTA5 43843,1698,1698,1698,1698,36,2.1
8600000US43844,43844,ZCTA5 43844,3550,3550,3550,3550,10,0.3
8600000US43845,43845,ZCTA5 43845,4812,4812,4812,4812,32,0.7
8600000US43901,43901,ZCTA5 43901,2075,2075,2075,2075,3,0.1
8600000US43902,43902,ZCTA5 43902,127,127,127,127,0,0
8600000US43903,43903,ZCTA5 43903,2185,2185,2185,2185,0,0
8600000US43905,43905,ZCTA5 43905,140,140,140,140,0,0
8600000US43906,43906,ZCTA5 43906,8501,8501,8501,8501,51,0.6
8600000US43907,43907,ZCTA5 43907,5806,5806,5806,5806,0,0
8600000US43908,43908,ZCTA5 43908,1742,1742,1742,1742,0,0
8600000US43910,43910,ZCTA5 43910,3043,3043,3043,3043,0,0
8600000US43912,43912,ZCTA5 43912,6372,6372,6372,6372,72,1.1
8600000US43913,43913,ZCTA5 43913,1846,1846,1846,1846,0,0
8600000US43914,43914,ZCTA5 43914,155,155,155,155,0,0
8600000US43915,43915,ZCTA5 43915,1240,1240,1240,1240,6,0.5
8600000US43917,43917,ZCTA5 43917,3064,3064,3064,3064,31,1
8600000US43920,43920,ZCTA5 43920,22684,22684,22684,22684,237,1
8600000US43925,43925,ZCTA5 43925,650,650,650,650,0,0
8600000US43926,43926,ZCTA5 43926,259,259,259,259,0,0
8600000US43927,43927,ZCTA5 43927,98,98,98,98,0,0
8600000US43928,43928,ZCTA5 43928,0,0,0,0,0,-
8600000US43930,43930,ZCTA5 43930,876,876,876,876,0,0
8600000US43931,43931,ZCTA5 43931,330,330,330,330,0,0
8600000US43932,43932,ZCTA5 43932,761,761,761,761,0,0
8600000US43933,43933,ZCTA5 43933,2060,2060,2060,2060,0,0
8600000US43934,43934,ZCTA5 43934,556,556,556,556,0,0
8600000US43935,43935,ZCTA5 43935,8925,8925,8925,8925,57,0.6
8600000US43938,43938,ZCTA5 43938,5040,5040,5040,5040,96,1.9
8600000US43939,43939,ZCTA5 43939,628,628,628,628,0,0
8600000US43940,43940,ZCTA5 43940,217,217,217,217,0,0
8600000US43942,43942,ZCTA5 43942,2810,2810,2810,2810,0,0
8600000US43943,43943,ZCTA5 43943,2969,2969,2969,2969,0,0
8600000US43944,43944,ZCTA5 43944,2038,2038,2038,2038,18,0.9
8600000US43945,43945,ZCTA5 43945,3230,3230,3230,3230,7,0.2
8600000US43946,43946,ZCTA5 43946,1928,1928,1928,1928,0,0
8600000US43947,43947,ZCTA5 43947,5255,5255,5255,5255,0,0
8600000US43948,43948,ZCTA5 43948,619,619,619,619,9,1.5
8600000US43950,43950,ZCTA5 43950,16409,16409,16409,16409,241,1.5
8600000US43951,43951,ZCTA5 43951,118,118,118,118,0,0
8600000US43952,43952,ZCTA5 43952,18505,18505,18505,18505,488,2.6
8600000US43953,43953,ZCTA5 43953,11718,11718,11718,11718,251,2.1
8600000US43961,43961,ZCTA5 43961,352,352,352,352,0,0
8600000US43962,43962,ZCTA5 43962,87,87,87,87,0,0
8600000US43963,43963,ZCTA5 43963,1278,1278,1278,1278,3,0.2
8600000US43964,43964,ZCTA5 43964,8952,8952,8952,8952,26,0.3
8600000US43967,43967,ZCTA5 43967,0,0,0,0,0,-
8600000US43968,43968,ZCTA5 43968,6203,6203,6203,6203,65,1
8600000US43970,43970,ZCTA5 43970,69,69,69,69,0,0
8600000US43971,43971,ZCTA5 43971,1196,1196,1196,1196,12,1
8600000US43972,43972,ZCTA5 43972,212,212,212,212,0,0
8600000US43973,43973,ZCTA5 43973,2091,2091,2091,2091,6,0.3
8600000US43974,43974,ZCTA5 43974,78,78,78,78,0,0
8600000US43976,43976,ZCTA5 43976,1772,1772,1772,1772,0,0
8600000US43977,43977,ZCTA5 43977,2124,2124,2124,2124,12,0.6
8600000US43983,43983,ZCTA5 43983,594,594,594,594,110,18.5
8600000US43985,43985,ZCTA5 43985,127,127,127,127,0,0
8600000US43986,43986,ZCTA5 43986,2302,2302,2302,2302,0,0
8600000US43988,43988,ZCTA5 43988,2276,2276,2276,2276,142,6.2
8600000US44001,44001,ZCTA5 44001,20862,20862,20862,20862,894,4.3
8600000US44003,44003,ZCTA5 44003,4352,4352,4352,4352,112,2.6
8600000US44004,44004,ZCTA5 44004,31774,31774,31774,31774,2205,6.9
8600000US44010,44010,ZCTA5 44010,1681,1681,1681,1681,88,5.2
8600000US44011,44011,ZCTA5 44011,22538,22538,22538,22538,508,2.3
8600000US44012,44012,ZCTA5 44012,23489,23489,23489,23489,723,3.1
8600000US44017,44017,ZCTA5 44017,19002,19002,19002,19002,569,3
8600000US44021,44021,ZCTA5 44021,6106,6106,6106,6106,67,1.1
8600000US44022,44022,ZCTA5 44022,16580,16580,16580,16580,214,1.3
8600000US44023,44023,ZCTA5 44023,17582,17582,17582,17582,153,0.9
8600000US44024,44024,ZCTA5 44024,23593,23593,23593,23593,541,2.3
8600000US44026,44026,ZCTA5 44026,11207,11207,11207,11207,155,1.4
8600000US44028,44028,ZCTA5 44028,9034,9034,9034,9034,127,1.4
8600000US44030,44030,ZCTA5 44030,15911,15911,15911,15911,430,2.7
8600000US44032,44032,ZCTA5 44032,2088,2088,2088,2088,150,7.2
8600000US44035,44035,ZCTA5 44035,63572,63572,63572,63572,3248,5.1
8600000US44039,44039,ZCTA5 44039,32509,32509,32509,32509,1185,3.6
8600000US44040,44040,ZCTA5 44040,3159,3159,3159,3159,60,1.9
8600000US44041,44041,ZCTA5 44041,14375,14375,14375,14375,732,5.1
8600000US44044,44044,ZCTA5 44044,14902,14902,14902,14902,400,2.7
8600000US44045,44045,ZCTA5 44045,371,371,371,371,6,1.6
8600000US44046,44046,ZCTA5 44046,2268,2268,2268,2268,36,1.6
8600000US44047,44047,ZCTA5 44047,8890,8890,8890,8890,109,1.2
8600000US44048,44048,ZCTA5 44048,2503,2503,2503,2503,17,0.7
8600000US44049,44049,ZCTA5 44049,230,230,230,230,0,0
8600000US44050,44050,ZCTA5 44050,6473,6473,6473,6473,192,3
8600000US44052,44052,ZCTA5 44052,28620,28620,28620,28620,7095,24.8
8600000US44053,44053,ZCTA5 44053,18615,18615,18615,18615,3454,18.6
8600000US44054,44054,ZCTA5 44054,12585,12585,12585,12585,1296,10.3
8600000US44055,44055,ZCTA5 44055,20326,20326,20326,20326,8855,43.6
8600000US44056,44056,ZCTA5 44056,11733,11733,11733,11733,376,3.2
8600000US44057,44057,ZCTA5 44057,19648,19648,19648,19648,551,2.8
8600000US44060,44060,ZCTA5 44060,60647,60647,60647,60647,1071,1.8
8600000US44062,44062,ZCTA5 44062,14757,14757,14757,14757,171,1.2
8600000US44064,44064,ZCTA5 44064,1664,1664,1664,1664,10,0.6
8600000US44065,44065,ZCTA5 44065,4521,4521,4521,4521,41,0.9
8600000US44067,44067,ZCTA5 44067,20454,20454,20454,20454,343,1.7
8600000US44070,44070,ZCTA5 44070,31973,31973,31973,31973,1153,3.6
8600000US44072,44072,ZCTA5 44072,4426,4426,4426,4426,56,1.3
8600000US44074,44074,ZCTA5 44074,11430,11430,11430,11430,740,6.5
8600000US44076,44076,ZCTA5 44076,4852,4852,4852,4852,16,0.3
8600000US44077,44077,ZCTA5 44077,55983,55983,55983,55983,5899,10.5
8600000US44080,44080,ZCTA5 44080,88,88,88,88,0,0
8600000US44081,44081,ZCTA5 44081,7118,7118,7118,7118,463,6.5
8600000US44082,44082,ZCTA5 44082,2402,2402,2402,2402,35,1.5
8600000US44084,44084,ZCTA5 44084,3581,3581,3581,3581,8,0.2
8600000US44085,44085,ZCTA5 44085,3497,3497,3497,3497,35,1
8600000US44086,44086,ZCTA5 44086,2575,2575,2575,2575,13,0.5
8600000US44087,44087,ZCTA5 44087,20507,20507,20507,20507,624,3
8600000US44089,44089,ZCTA5 44089,15737,15737,15737,15737,421,2.7
8600000US44090,44090,ZCTA5 44090,11725,11725,11725,11725,235,2
8600000US44092,44092,ZCTA5 44092,16542,16542,16542,16542,373,2.3
8600000US44093,44093,ZCTA5 44093,1242,1242,1242,1242,0,0
8600000US44094,44094,ZCTA5 44094,35748,35748,35748,35748,392,1.1
8600000US44095,44095,ZCTA5 44095,33378,33378,33378,33378,547,1.6
8600000US44099,44099,ZCTA5 44099,1971,1971,1971,1971,0,0
8600000US44101,44101,ZCTA5 44101,587,587,587,587,48,8.2
8600000US44102,44102,ZCTA5 44102,45276,45276,45276,45276,11563,25.5
8600000US44103,44103,ZCTA5 44103,16486,16486,16486,16486,749,4.5
8600000US44104,44104,ZCTA5 44104,20541,20541,20541,20541,240,1.2
8600000US44105,44105,ZCTA5 44105,38018,38018,38018,38018,1205,3.2
8600000US44106,44106,ZCTA5 44106,25836,25836,25836,25836,589,2.3
8600000US44107,44107,ZCTA5 44107,50954,50954,50954,50954,2670,5.2
8600000US44108,44108,ZCTA5 44108,22048,22048,22048,22048,180,0.8
8600000US44109,44109,ZCTA5 44109,40810,40810,40810,40810,10760,26.4
8600000US44110,44110,ZCTA5 44110,19614,19614,19614,19614,316,1.6
8600000US44111,44111,ZCTA5 44111,41455,41455,41455,41455,6949,16.8
8600000US44112,44112,ZCTA5 44112,21788,21788,21788,21788,155,0.7
8600000US44113,44113,ZCTA5 44113,19830,19830,19830,19830,2876,14.5
8600000US44114,44114,ZCTA5 44114,6714,6714,6714,6714,209,3.1
8600000US44115,44115,ZCTA5 44115,8281,8281,8281,8281,212,2.6
8600000US44116,44116,ZCTA5 44116,20310,20310,20310,20310,592,2.9
8600000US44117,44117,ZCTA5 44117,9770,9770,9770,9770,108,1.1
8600000US44118,44118,ZCTA5 44118,39487,39487,39487,39487,786,2
8600000US44119,44119,ZCTA5 44119,12302,12302,12302,12302,87,0.7
8600000US44120,44120,ZCTA5 44120,34556,34556,34556,34556,618,1.8
8600000US44121,44121,ZCTA5 44121,32651,32651,32651,32651,979,3
8600000US44122,44122,ZCTA5 44122,33645,33645,33645,33645,837,2.5
8600000US44123,44123,ZCTA5 44123,16428,16428,16428,16428,251,1.5
8600000US44124,44124,ZCTA5 44124,37728,37728,37728,37728,664,1.8
8600000US44125,44125,ZCTA5 44125,28055,28055,28055,28055,700,2.5
8600000US44126,44126,ZCTA5 44126,16395,16395,16395,16395,778,4.7
8600000US44127,44127,ZCTA5 44127,4990,4990,4990,4990,544,10.9
8600000US44128,44128,ZCTA5 44128,28894,28894,28894,28894,507,1.8
8600000US44129,44129,ZCTA5 44129,28263,28263,28263,28263,1344,4.8
8600000US44130,44130,ZCTA5 44130,49591,49591,49591,49591,2749,5.5
8600000US44131,44131,ZCTA5 44131,20490,20490,20490,20490,312,1.5
8600000US44132,44132,ZCTA5 44132,15131,15131,15131,15131,273,1.8
8600000US44133,44133,ZCTA5 44133,30263,30263,30263,30263,599,2
8600000US44134,44134,ZCTA5 44134,38084,38084,38084,38084,2245,5.9
8600000US44135,44135,ZCTA5 44135,27826,27826,27826,27826,4004,14.4
8600000US44136,44136,ZCTA5 44136,25743,25743,25743,25743,866,3.4
